platform,store_name,account_id,account_review_count,visit_date,visit_count,review_text,review_length,has_photo,rating,account_avg_rating,trust_score,manual_label,pred_label,trust_reasons,has_generic_praise,generic_count,generic_without_detail,has_number_detail,number_detail_count,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100
kakao,능동미나리 성수점,🤩,114,2025-12-26,,미나리 내음이 너무 좋아요.. 근데 가격대는 좀 있어요 ㅠ,32,1,4.0,3.9,3.0,0,1,no_number_detail_with_praise:-1 | has_detailed_negative:+2 | account_review_count_over_100:+1.5 | has_photo:+0.5,1,1,0,0,0,0,0,0,0,0,1,1
kakao,소문난성수감자탕,평점추구미이동진,4,2026-01-25,,감자탕 기본에 한참 모자란데 유명해서 유명한 집,26,0,1.0,3.3,-3.0,1,0,short_review:-1 | account_review_count_under_5:-2,0,0,0,0,0,0,0,0,1,1,0,0
kakao,소문난성수감자탕,lucky guy,137,2025-07-01,,"오랜만에 가봤는데, 손님이 엄청 많아졌네요. 그 탓인지 주문량이 많으니 간이 하나도 베어있질 않네요. 정말 밍밍하고 맛 없게 먹었습니다. 다만 양이 늘어난게 눈에 띄네요. 굳이 사람들에 치이면 재방문은 하지 않을 것 같습니다. 예전에 맛있는 감자탕에 소주 먹던 추억의 장소인데 아쉽네요",159,0,1.0,3.0,-1.0,1,0,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | generic_negative_without_detail:-2 | has_menu:+1.5 | account_review_count_over_100:+1.5,1,2,0,0,0,0,0,0,0,0,1,1
naver,태양곱창 성수점,Ndy85,411,2026-04-04,1.0,성수 맛집쳐보니 태양곱창이 나와서 오게 되었습니다. 친절하고 양도 많고 맛있어요. 다음번에 성수 오게되면 또 올것 같습니다,68,1,,,0.0,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | first_visit_short:-1.5 | has_menu:+1.5 | category_count:+1 | account_review_count_over_100:+1.5 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,3,0,0,0,1,0,0,0,0,1,1
kakao,금금 성수점,철준,157,2026-04-06,,"된장어쩌구 메뉴에 홀려서 들어갔으나, 맛 서비스 다 최저. 무슨 반찬인지 모르는 그건 맛있었다.",53,0,1.0,4.2,3.0,0,1,no_number_detail_with_praise:-1 | has_menu:+1.5 | category_count:+1 | account_review_count_over_100:+1.5,1,1,0,0,0,0,0,0,0,0,1,1
kakao,소문난성수감자탕,sulsulsultv,475,2025-12-29,,다들 줄서서 먹을꺼 까진 아니다 하는데 막상 다른데 어디가 더 맛있는데? 물으면 아무도 답을 못한다 ㅎㅎ 왕십리 맛집도 성시경이 가서 줄서대고 갈집이 없다,86,0,4.0,3.4,0.5,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | category_count:+1 | account_review_count_over_100:+1.5,1,2,0,0,0,0,0,0,0,0,1,1
kakao,태양곱창 성수점,호오잇,159,2025-02-03,,모든 지점 다 조작이네 돌겠다 허허허,20,0,1.0,3.2,-1.5,1,0,short_review:-1 | low_information_review:-2 | account_review_count_over_100:+1.5,0,0,0,0,0,0,0,0,0,0,1,1
naver,할머니의 레시피,윈디님프,846,2026-04-05,1.0,쌈밥 / 비빔밥 정식,11,1,,,1.0,0,1,short_review:-1 | first_visit_short:-1.5 | has_menu:+1.5 | account_review_count_over_100:+1.5 | has_photo:+0.5,0,0,0,0,0,1,0,0,0,0,1,1
kakao,소문난성수감자탕,위잉칙힌,15,2026-03-16,,무난한 감자탕인데 너무 유명해서 웨이팅을 엄청 하다보니 기대감만 너무 높아짐ㅠ,43,0,3.0,3.8,3.0,0,1,category_count:+1 | has_detailed_negative:+2,0,0,0,0,0,0,0,0,0,0,0,0
kakao,이태리국시 성수,김소영,2,2026-04-22,,"후기 보고 기대하고 갔지만, 전 좀 실망스러웠네요. 맛은 평범하고, 곱창 파스타는 먹고나서 니글거리고 텁텁헀습니다.",64,1,3.0,3.5,-2.0,1,0,account_review_count_under_5:-2 | generic_negative_without_detail:-2 | has_menu:+1.5 | has_photo:+0.5,0,0,0,0,0,0,0,0,1,1,0,0
naver,홍대 육지,jiwon20104,61,2026-04-26,1.0,다 먹고 찍었지만! 고기 육즙이 미쳤고! 김치랑 무채랑 막국수 완전 맛도리예요 :) 깻잎으로 만든 소스?도 맛있고 전체적으로 다 맛있습니다아🩷,79,1,,,-1.5,1,0,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | first_visit_short:-1.5 | has_menu:+1.5 | account_review_count_over_50:+1 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,2,0,0,0,1,0,0,0,0,1,0
naver,금금 성수점,gah****,75,2026-04-25,1.0,메뉴가 특색 있었고 한끼 깔끔하게 먹기 좋아요. 요즘 친구들이 좋아하는 달달한 맛이네요.,49,1,,,2.0,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | first_visit_short:-1.5 | category_count:+3 | has_detailed_negative:+2 | account_review_count_over_50:+1 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,2,0,0,0,1,0,0,0,0,1,0
kakao,소문난성수감자탕,바나나 아님,3,2025-07-18,,기대가 컸는데 그냥 평범한 맛이였습니다. 오히려 가게가 너무 바쁘고 사람이 많아서 굳이..?,51,0,3.0,3.3,-5.0,1,0,no_number_detail_with_praise:-1 | account_review_count_under_5:-2 | generic_negative_without_detail:-2,1,1,0,0,0,0,0,0,1,1,0,0
naver,을밀대 평양냉면,hewpqlff1,8,2026-04-16,1.0,"​평소 혼자서도 자주 찾던 단골집인데, 오늘 서비스는 정말 최악이었습니다. 성수기라 바쁜 건 이해하지만 인원수에 따른 서비스 차별이 너무 노골적이네요. ​주문을 받을 때나 음식을 주실 때 대꾸 한마디 없이 툭툭 던지고 가셔서 식사 전부터 무척 불쾌했습니다. 정작 옆 테이블 다인원 손님들에게는 웃으며 친절히 인사하시는 모습을 보니, 혼자 온 손님은 눈치를 주는 건가 싶어 어처구니가 없더군요. ​믿고 찾던 을밀대였는데 서비스는 물론 맛까지 예전만 못해 정말 속상합니다. 1인 손님을 홀대하는 태도에 큰 실망을 느껴 이제는 다시 방문하지 않을 것 같습니다",309,0,,,-2.0,1,0,no_number_detail_with_praise:-1 | account_review_count_under_10:-1 | first_visit:-0.5 | generic_negative_without_detail:-2 | has_menu:+1.5 | category_count:+1,1,1,0,0,0,1,0,0,0,1,0,0
kakao,소문난성수감자탕,김하경,46,2025-10-06,,시끄럽고 맛없음 전쟁히면서 총성소리들으면서 밥먹는장소 ㅋㅋ,32,1,1.0,3.6,1.0,0,1,generic_negative_without_detail:-2 | has_menu:+1.5 | category_count:+1 | has_photo:+0.5,0,0,0,0,0,0,0,0,0,0,0,0
kakao,을밀대 본점,5점만후기남김,29,2026-02-20,,녹두전 설렁탕 평냉먹엇어요 평냉의 맛 깨달음,24,0,5.0,4.9,3.5,0,1,short_review:-1 | has_menu:+1.5 | category_count:+1 | has_detailed_negative:+2,0,0,0,0,0,0,0,0,0,0,0,0
naver,홍대 육지,GG05,42,2026-04-27,1.0,고기 질이랑 맛이 엄청납니다 육즙 엄청나요 특별한 메뉴도 있어서 새로운 경험했어요 감사합니다. 담에 또 올게요 !!!,65,1,,,0.5,0,1,first_visit_short:-1.5 | has_menu:+1.5 | has_photo:+0.5,0,0,0,0,0,1,0,0,0,0,0,0
kakao,일등식당,.,112,2026-01-06,,일하시는 분이 가끔 실수를 하시지만 맛은 여전히 좋습니다,31,0,5.0,4.1,3.0,0,1,no_number_detail_with_praise:-1 | has_menu:+1.5 | has_detailed_negative:+2 | account_review_count_over_100:+1.5 | kakao_5star_short_praise:-1,1,1,0,0,0,0,0,0,0,0,1,1
naver,황금콩밭,대흥로,2860,2026-02-28,1.0,"유명한 곳이라, 꼭 가보고 싶었는데요 두부가 진짜 맛있어요",32,1,,,1.5,0,1,no_number_detail_with_praise:-1 | first_visit_short:-1.5 | category_count:+1 | has_detailed_negative:+2 | account_review_count_over_100:+1.5 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,1,0,0,0,1,0,0,0,0,1,1
naver,태양곱창 성수점,sunnnnnyy,41,2026-04-05,1.0,리뷰가 너무 좋아서 왔어요!! 양도 엄청 많고 너무 맛있게 배부르게 먹고 갑니다!!! 다음애 또 방문할게요🥹💕,61,1,,,-5.0,1,0,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | first_visit_short:-1.5 | many_intensifier_without_specificity:-1 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,2,0,0,0,1,0,0,0,0,0,0
kakao,훼미리손칼국수보쌈,그날의기억,184,2025-12-27,,성수 프리미엄 붙으면 집앞 보쌈맛도 줄서서 먹는.,27,1,2.0,2.3,3.5,0,1,short_review:-1 | has_menu:+1.5 | category_count:+1 | account_review_count_over_100:+1.5 | has_photo:+0.5,0,0,0,0,0,0,0,0,0,0,1,1
naver,태양곱창 성수점,eor****,31,2026-02-01,1.0,볶음밥까지 먹으려고했는데 양이 너무 많아서 못먹었어요 ㄷㄷ 곱창 냄새 하나도 안나고 크기도 커요 정말 맛있게 먹었습니다~~,68,1,,,-1.5,1,0,no_number_detail_with_praise:-1 | first_visit_short:-1.5 | has_menu:+1.5 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,1,0,0,0,1,0,0,0,0,0,0
kakao,훼미리손칼국수보쌈,미여옹,6,2026-04-02,,김치가 맛있음 근데 일하시는 아줌마 너무 4가지 없으심 ㅜ 당황해서 얼타버림 ㅋㅋㅋ..,48,0,3.0,3.0,-0.5,1,0,no_number_detail_with_praise:-1 | account_review_count_under_10:-1 | has_menu:+1.5,1,1,0,0,0,0,0,0,0,1,0,0
kakao,능동미나리 성수점,이재겸,2,2026-03-31,,매장이 넓고 매뉴도 엄청 빨리 나오네요 육전이랑 곰탕 육회비빔밥 시켜먹었는데 맛있었습니다 다음에 또 올게요,59,0,5.0,5.0,-1.5,1,0,no_number_detail_with_praise:-1 | account_review_count_under_5:-2 | has_menu:+1.5 | category_count:+1 | kakao_5star_short_praise:-1,1,1,0,0,0,0,0,0,1,1,0,0
kakao,이태리국시 성수,야채,1,2026-04-21,,아이랑 계획없이 데이트하게된날 아이가 나서서 성수동 맛집을 검색해보겠다고 해서 알게된집인데 평이 너무 좋길래 고민없이 바로 예약하고 왔습니다. 특이한 대창돌솥파스타 얼큰해서 맛있고 아이가 먹어보고싶다고 고른 갈비찜버터파스타도 맛있다고 잘먹었습니다. 건물 3층에 있는데 안내가 더 잘되어있으면 너무 좋을것같습니다.,174,1,5.0,5.0,-1.0,1,0,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | account_review_count_is_1:-3 | has_menu:+1.5 | category_count:+2 | has_photo:+0.5,1,3,0,0,0,0,0,1,1,1,0,0
naver,각시보쌈,백수인,1607,2026-02-23,15.0,전 보쌈을 즐기는 사람이 아닙니다만...비 공식 기록상 이집 거의 30번 정도는 오지 않았을까 싶습니다,57,1,,,6.5,0,1,has_menu:+1.5 | has_number_detail:+2 | revisit:+1 | account_review_count_over_100:+1.5 | has_photo:+0.5,0,0,0,1,1,0,1,0,0,0,1,1
kakao,이태리국시 성수,한샘리하우스 OK대리점 정선혜,1,2026-04-05,,미리 예약했는데 센스있게 창가 자리로 잡아주셨습니다. 음식 또한 모두 맛있게 잘먹었습니다. 특히 파스타가 맛있었습니다.,66,1,5.0,5.0,-3.0,1,0,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | account_review_count_is_1:-3 | has_menu:+1.5 | category_count:+1 | has_photo:+0.5 | kakao_5star_short_praise:-1,1,2,0,0,0,0,0,1,1,1,0,0
kakao,할머니의 레시피,애용,15,2025-10-15,,그냥 저냥 맛잇긴 한데 웨이팅까진? 굳이? 싶기도…….,30,0,3.0,4.9,1.0,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | category_count:+1 | has_detailed_negative:+2,1,2,0,0,0,0,0,0,0,0,0,0
kakao,성수족발,이예진,3,2025-12-21,,마싯음!! 양도 많아요 근데 막국수도 없이 족발원툴이라 슬픔..ㅜㅜ,37,0,4.0,4.7,-1.5,1,0,no_number_detail_with_praise:-1 | account_review_count_under_5:-2 | has_menu:+1.5,1,1,0,0,0,0,0,0,1,1,0,0
naver,조선시대,쫘라라수,19,2026-04-25,1.0,여기 딸기막걸리랑 포도소주가 정말 맛있어요 기본안주도 맛있고 김치치즈돈까스전골 이거 미챳사요.. 양도많구 맛있음,62,1,,,-2.5,1,0,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | first_visit_short:-1.5 | has_menu:+1.5 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,3,0,0,0,1,0,0,0,0,0,0
kakao,이태리국시 성수,^^,4,2026-04-18,,오랜만에 성수데이트나왔다가 후기 사진보고 맛있어보여서 왔는데 진짜 최고만족했어여👍👍👍 해산물좋아하는데 큼직큼직하게 들어있어서 비쥬얼도 좋고 맛도있어요!! 맛집입니다!!,93,1,5.0,4.0,0.5,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | account_review_count_under_5:-2 | category_count:+2 | has_detailed_negative:+2 | has_photo:+0.5,1,4,0,0,0,0,0,0,1,1,0,0
naver,금금 성수점,편편63,33,2026-04-23,1.0,들기름 국수 너무 맛있고 문어도 안질기고 너무 맛있어요ㅠㅠㅠㅠ직원분들 넘 친절하십니다 최고!!,52,1,,,-4.0,1,0,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | first_visit_short:-1.5 | many_intensifier_without_specificity:-1 | category_count:+1 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,4,0,0,0,1,0,0,0,0,0,0
naver,황금콩밭,CnLMJ,1832,2026-03-04,4.0,"수제 두부 맛집으로 매일 만드는 신선한 두부로 맛있는 요리를 먹고 왔어요,",41,1,,,1.0,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | revisit:+1 | account_review_count_over_100:+1.5 | has_photo:+0.5,1,2,0,0,0,0,1,0,0,0,1,1
naver,금금 성수점,배구팡94,139,2026-03-14,1.0,살짝 퓨전 한식인데 다 맛있어여 특히 명란감자전 존맛 성수맛집 데이트로 추천이용🫶🏻,46,1,,,0.0,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | first_visit_short:-1.5 | has_menu:+1.5 | category_count:+1 | account_review_count_over_100:+1.5 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,4,0,0,0,1,0,0,0,0,1,1
naver,소문난성수감자탕,뒹구르뒹구루르,1015,2026-01-10,1.0,고기가 많았는데 외국인이 많아서 그런지 맵지 않았다,28,0,,,3.5,0,1,short_review:-1 | first_visit_short:-1.5 | has_menu:+1.5 | category_count:+1 | has_detailed_negative:+2 | account_review_count_over_100:+1.5,0,0,0,0,0,1,0,0,0,0,1,1
naver,을밀대 평양냉면,호란맘,2896,2026-04-12,1.0,"평양냉면 맛집, 녹두전은 진짜 인생녹두전이에요, 넘 맛있음!!!!",36,1,,,2.0,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | first_visit_short:-1.5 | has_menu:+1.5 | category_count:+1 | has_detailed_negative:+2 | account_review_count_over_100:+1.5 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,2,0,0,0,1,0,0,0,0,1,1
kakao,성수족발,SEMM,2,2026-01-24,,"오랜만에 포장을 했는데..냄새도 나고,고기의 질도 안 좋고...이젠 안가요",41,0,1.0,1.0,-0.5,1,0,account_review_count_under_5:-2 | has_menu:+1.5,0,0,0,0,0,0,0,0,1,1,0,0
naver,태양곱창 성수점,JIAN9609,27,2026-02-07,1.0,곱창전골 오랜만에 먹었는데 냄새도 안나고 맛있었어요--!!!! 담에 성수오면 또 오겠습니다~,51,1,,,-1.5,1,0,no_number_detail_with_praise:-1 | first_visit_short:-1.5 | has_menu:+1.5 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,1,0,0,0,1,0,0,0,0,0,0
kakao,굴다리식당,abdo,157,2026-03-22,,김치찌개 5 제육볶음 4,13,0,5.0,4.2,2.0,0,1,short_review:-1 | has_menu:+1.5 | account_review_count_over_100:+1.5,0,0,0,0,0,0,0,0,0,0,1,1
kakao,황금콩밭,도슐랭가이드,604,2025-11-10,,《몽실몽실 두부》 5년 만의 재방문 여전히 부드러운 두부 공방,34,1,4.0,3.3,3.5,0,1,has_menu:+1.5 | account_review_count_over_100:+1.5 | has_photo:+0.5,0,0,0,0,0,0,0,0,0,0,1,1
naver,소문난성수감자탕,지극히 주관적인 N,1836,2025-12-30,1.0,맛있긴한데 뼈는 큰데 살이 별로없어서 아쉬웠다.,26,1,,,-9.5,1,0,short_review:-1 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | first_visit_short:-1.5 | account_review_count_over_100:+1.5 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,1,1,0,0,1,0,0,0,0,1,1
kakao,훼미리손칼국수보쌈,안즐거워,6,2025-05-08,,바퀴벌레 나와서 목에 올라탐.,16,0,1.0,3.5,-4.0,1,0,short_review:-1 | low_information_review:-2 | account_review_count_under_10:-1,0,0,0,0,0,0,0,0,0,1,0,0
kakao,마포양지설렁탕 도화점,Benny :),149,2025-07-27,,맛있고 음식이 정말 빨리나옴. 가격이 조금 비쌈.,27,0,4.0,3.5,1.0,0,1,short_review:-1 | short_generic_review:-2 | no_number_detail_with_praise:-1 | has_menu:+1.5 | has_detailed_negative:+2 | account_review_count_over_100:+1.5,1,1,0,0,0,0,0,0,0,0,1,1
kakao,능동미나리 성수점,까달뚜루,412,2026-01-01,,신선하고 회전율도 좋고,12,0,4.0,3.5,2.0,0,1,short_review:-1 | has_menu:+1.5 | account_review_count_over_100:+1.5,0,0,0,0,0,0,0,0,0,0,1,1
naver,할머니의 레시피,뿌블릿,321,2026-04-04,1.0,성수 한식 찾아서 왔는데 역시나 웨이팅이 있네요! 예약어플 아닌 현장웨이팅이고 사장님 정말 친절하세요! 음식도 건강해서 가족단위 식사로도 좋아요~,81,1,,,4.5,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | first_visit:-0.5 | category_count:+3 | has_detailed_negative:+2 | account_review_count_over_100:+1.5 | has_photo:+0.5,1,2,0,0,0,1,0,0,0,0,1,1
naver,황금콩밭,CnLMJ,1832,2026-03-13,5.0,수제 두부요리 맛집으로 부드럽고 고소한 두부가 너무 맛있어요!!,35,1,,,2.0,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | category_count:+1 | revisit:+1 | account_review_count_over_100:+1.5 | has_photo:+0.5,1,2,0,0,0,0,1,0,0,0,1,1
naver,소문난성수감자탕,ub8****,548,2025-11-04,1.0,"여기는 외국인 성지 장소인거 같고, 사람 많아서 블친전하실거 같아요.ㅜㅜ",40,1,,,2.0,0,1,first_visit_short:-1.5 | has_menu:+1.5 | account_review_count_over_100:+1.5 | has_photo:+0.5,0,0,0,0,0,1,0,0,0,0,1,1
naver,금금 성수점,얌얌얌얌얌얌얌얌얌얌얌얌얌얌얌얌얌얌얌얌,76,2026-03-14,1.0,겨울에 성수 올 때 마다 금금 옵니다아 언제나 맛있어요 계절 굴튀김이 진짜 맛있었는데 이제 봄이라 없능가아 ㅠㅠ 그래도 역시 수육도 존맛 양배추 쌈밥도 존맛 !!,90,1,,,3.5,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | first_visit:-0.5 | has_menu:+1.5 | category_count:+1 | has_detailed_negative:+2 | account_review_count_over_50:+1 | has_photo:+0.5,1,4,0,0,0,1,0,0,0,0,1,0
kakao,장인닭갈비 홍대점,하민하연맘🩵,26,2026-01-26,,점심 세트메뉴가 가성비 짱 좋아요 👍 치즈사리 추가하고 볶음밥까지 먹으면 배 뚠뚠 두드릴 수 있어요ㅋㅋ 볶음밥은 꼭 드세요 꼬옥!,72,0,5.0,5.0,-0.5,1,0,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | has_menu:+1.5 | category_count:+1 | kakao_5star_short_praise:-1,1,2,0,0,0,0,0,0,0,0,0,0
kakao,육산장 홍대본점,미진🐰,3,2026-04-11,,항상 올때마다 분위기에 취하고 맛에 취하고 마늘장소스 생긴것같은데 맛있고 ㅁ특제소스와 빵가루는 킥이예요!!!ㅎㅎ 육회도 항상 맛있어요~,75,1,5.0,5.0,-2.0,1,0,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | account_review_count_under_5:-2 | has_menu:+1.5 | category_count:+1 | has_photo:+0.5 | kakao_5star_short_praise:-1,1,2,0,0,0,0,0,0,1,1,0,0
naver,금금 성수점,전효리,22,2026-03-22,1.0,들깨가루가 가득 들어있어서 고소합니당~ 그리고 웨이팅도 많이 안해서 주변 둘러보다가 오기에 좋아요!!,56,1,,,1.0,0,1,no_number_detail_with_praise:-1 | first_visit_short:-1.5 | category_count:+2 | has_detailed_negative:+2 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,1,0,0,0,1,0,0,0,0,0,0
naver,소문난성수감자탕,YHYOONEE,63,2025-11-23,1.0,유명한 곳 드디어 방문해 봤어요. 무난하게 맛있었습니다. 주차가 기계식이라고 들어서 주변 다른 공영주차장에 주차했어요. 안쪽 테이블을 담당해 주셨던 직원분이 너무 친절하셔서 기분 좋게 식사할 수 있었습니다.,115,1,,,0.0,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | first_visit:-0.5 | category_count:+1 | account_review_count_over_50:+1 | has_photo:+0.5,1,2,0,0,0,1,0,0,0,0,1,0
naver,각시보쌈,sumt****,18,2026-02-21,1.0,주말에 저녁시간 웨이팅 40분 정도 했고 음식은 빨리 나왔어요 맛있게 먹었습니다! ☺️,48,1,,,4.0,0,1,first_visit_short:-1.5 | category_count:+2 | has_number_detail:+2 | has_detailed_negative:+2 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,1,0,1,1,1,0,0,0,0,0,0
kakao,마포양지설렁탕 도화점,,11,2025-10-16,,맛이 변했어요 설렁탕이 아니라 고기국물 색깔도 ...,29,0,2.0,3.6,1.5,0,1,short_review:-1 | has_menu:+1.5 | category_count:+1,0,0,0,0,0,0,0,0,0,0,0,0
naver,태양곱창 성수점,yh****,13,2026-04-09,1.0,오랜만에 곱창 전골 먹는데 곱창 양이 너무 많아서 깜짝 놀랐어요 당면 양도 많아 든든합니다 비오는 날인데 따뜻하게 한 끼 맛있게 먹었어요!,77,1,,,-1.5,1,0,no_number_detail_with_praise:-1 | first_visit_short:-1.5 | has_menu:+1.5 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,1,0,0,0,1,0,0,0,0,0,0
naver,소문난성수감자탕,리미루,970,2025-12-11,2.0,포장해서 대자로 해왔는데 맛있고 푸짐하네요!!!!! 좋습니다!!,35,1,,,1.0,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | revisit:+1 | account_review_count_over_100:+1.5 | has_photo:+0.5,1,2,0,0,0,0,1,0,0,0,1,1
kakao,능동미나리 성수점,es,60,2025-09-27,,깔끔한 맛. 누구나 좋아할 맛이어서 크게 호불호는 없을 듯~~,34,1,5.0,4.0,0.5,0,1,no_number_detail_with_praise:-1 | category_count:+1 | account_review_count_over_50:+1 | has_photo:+0.5 | kakao_5star_short_praise:-1,1,1,0,0,0,0,0,0,0,0,1,0
naver,금금 성수점,엣지걸슈즈,216,2026-03-14,1.0,메뉴가 특색 있고 맛있어요. 퓨전 그 자체 ㅎㅎㅎ 다음에 또 오고 싶어요.,41,1,,,0.0,0,1,no_number_detail_with_praise:-1 | first_visit_short:-1.5 | has_menu:+1.5 | account_review_count_over_100:+1.5 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,1,0,0,0,1,0,0,0,0,1,1
